Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Jour_Semaine,Mois,Type_Commande
TXN_1927324,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-08-29,Tuesday,August,Petite
TXN_9159655,Cookie,5.0,1.0,5.0,Cash,Non Spécifié,2023-03-21,Tuesday,March,Grosse
TXN_1293057,Tea,2.0,1.5,3.0,Digital Wallet,Non Spécifié,2023-07-03,Monday,July,Petite
TXN_8829698,Cake,2.0,3.0,6.0,Cash,Non Spécifié,2023-03-19,Sunday,March,Petite
TXN_5056351,Juice,1.0,3.0,3.0,Non Spécifié,Takeaway,2023-04-24,Monday,April,Petite
TXN_4431264,Smoothie,2.0,4.0,8.0,Non Spécifié,Non Spécifié,2023-11-14,Tuesday,November,Petite
TXN_7371782,Tea,3.0,1.5,4.5,Cash,In-store,2023-02-26,Sunday,February,Petite
TXN_7631505,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-07-08,Saturday,July,Grosse
TXN_4331770,Salad,4.0,5.0,20.0,Non Spécifié,Non Spécifié,2023-06-04,Sunday,June,Grosse
TXN_2593909,Juice,2.0,3.0,6.0,Cash,In-store,2023-02-25,Saturday,February,Petite
TXN_9728062,Coffee,1.0,2.0,2.0,Cash,Non Spécifié,2023-05-01,Monday,May,Petite
TXN_7664606,Cookie,2.0,1.0,2.0,Digital Wallet,Non Spécifié,2023-07-05,Wednesday,July,Petite
TXN_3359911,Cookie,4.0,1.0,4.0,Non Spécifié,In-store,2023-06-18,Sunday,June,Grosse
TXN_3745153,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-30,Friday,June,Grosse
TXN_2019258,Juice,4.0,3.0,12.0,Credit Card,Non Spécifié,2023-02-03,Friday,February,Grosse
TXN_8153957,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-12,Thursday,October,Petite
TXN_3437948,Smoothie,2.0,4.0,8.0,Cash,Non Spécifié,2023-11-02,Thursday,November,Petite
TXN_6874195,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-22,Saturday,April,Petite
TXN_3234146,Juice,1.0,3.0,3.0,Non Spécifié,Takeaway,2023-11-14,Tuesday,November,Petite
TXN_5172383,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-28,Tuesday,March,Petite
TXN_9288999,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-05-01,Monday,May,Petite
TXN_4205407,Smoothie,5.0,4.0,20.0,Digital Wallet,Non Spécifié,2023-04-27,Thursday,April,Grosse
TXN_8325722,Sandwich,2.0,4.0,8.0,Non Spécifié,Takeaway,2023-05-27,Saturday,May,Petite
TXN_3050797,Sandwich,3.0,4.0,12.0,Credit Card,Non Spécifié,2023-09-28,Thursday,September,Petite
TXN_8731991,Salad,1.0,5.0,5.0,Non Spécifié,In-store,2023-01-20,Friday,January,Petite
TXN_7387416,Juice,3.0,3.0,9.0,Cash,Non Spécifié,2023-12-15,Friday,December,Petite
TXN_2244418,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-10-15,Sunday,October,Grosse
TXN_2638644,Non Spécifié,1.0,1.5,1.5,Non Spécifié,Non Spécifié,2023-03-08,Wednesday,March,Petite
TXN_3886177,Cake,3.0,3.0,9.0,Non Spécifié,Takeaway,2023-07-17,Monday,July,Petite
TXN_2334047,Tea,1.0,1.5,1.5,Non Spécifié,Takeaway,2023-11-08,Wednesday,November,Petite
TXN_3888864,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-10-13,Friday,October,Petite
TXN_6972491,Sandwich,1.0,4.0,4.0,Non Spécifié,Takeaway,2023-07-02,Sunday,July,Petite
TXN_8886791,Tea,2.0,1.5,3.0,Cash,Non Spécifié,2023-07-09,Sunday,July,Petite
TXN_4356114,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-05-05,Friday,May,Petite
TXN_2097023,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-10,Friday,November,Petite
TXN_2726749,Juice,4.0,3.0,12.0,Non Spécifié,Takeaway,2023-05-19,Friday,May,Grosse
TXN_3357336,Cake,4.0,3.0,12.0,Non Spécifié,In-store,2023-02-20,Monday,February,Grosse
TXN_3529354,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-06,Wednesday,September,Petite
TXN_9738339,Juice,1.0,3.0,3.0,Non Spécifié,In-store,2023-07-09,Sunday,July,Petite
TXN_9389963,Non Spécifié,5.0,4.0,20.0,Non Spécifié,Takeaway,2023-02-28,Tuesday,February,Grosse
TXN_6837879,Non Spécifié,5.0,3.0,15.0,Digital Wallet,Non Spécifié,2023-04-09,Sunday,April,Grosse
TXN_1046659,Smoothie,3.0,4.0,12.0,Non Spécifié,Takeaway,2023-12-14,Thursday,December,Petite
TXN_2032049,Salad,2.0,5.0,10.0,Credit Card,Non Spécifié,2023-10-12,Thursday,October,Petite
TXN_1444479,Non Spécifié,1.0,3.0,3.0,Credit Card,Non Spécifié,2023-12-10,Sunday,December,Petite
TXN_7251037,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-08-17,Thursday,August,Petite
TXN_9891576,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-28,Friday,April,Petite
TXN_5315818,Salad,1.0,5.0,5.0,Digital Wallet,Non Spécifié,2023-02-06,Monday,February,Petite
TXN_9830755,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-24,Saturday,June,Grosse
TXN_8833319,Salad,1.0,5.0,5.0,Non Spécifié,Takeaway,2023-10-01,Sunday,October,Petite
TXN_4353750,Cake,2.0,3.0,6.0,Credit Card,Non Spécifié,2023-03-02,Thursday,March,Petite
TXN_8809659,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-01-16,Monday,January,Petite
TXN_2104550,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-09-08,Friday,September,Grosse
TXN_7554731,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-02-02,Thursday,February,Petite
TXN_8652021,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-09-23,Saturday,September,Petite
TXN_3744962,Salad,1.0,5.0,5.0,Non Spécifié,In-store,2023-07-26,Wednesday,July,Petite
TXN_7312277,Juice,4.0,3.0,12.0,Non Spécifié,In-store,2023-09-07,Thursday,September,Grosse
TXN_2342308,Cookie,5.0,1.0,5.0,Digital Wallet,Non Spécifié,2023-05-20,Saturday,May,Grosse
TXN_7797507,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-06-06,Tuesday,June,Grosse
TXN_3121360,Cake,3.0,3.0,9.0,Digital Wallet,Non Spécifié,2023-01-21,Saturday,January,Petite
TXN_5568416,Cake,5.0,3.0,15.0,Credit Card,Non Spécifié,2023-09-06,Wednesday,September,Grosse
TXN_7032922,Sandwich,4.0,4.0,16.0,Non Spécifié,Non Spécifié,2023-08-18,Friday,August,Grosse
TXN_5734186,Juice,3.0,3.0,9.0,Cash,Non Spécifié,2023-04-03,Monday,April,Petite
TXN_5107025,Tea,2.0,1.5,3.0,Non Spécifié,In-store,2023-02-19,Sunday,February,Petite
TXN_7975387,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-23,Thursday,March,Petite
TXN_5209346,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-02-22,Wednesday,February,Petite
TXN_8947660,Coffee,1.0,2.0,2.0,Non Spécifié,In-store,2023-09-03,Sunday,September,Petite
TXN_6752053,Smoothie,4.0,4.0,16.0,Non Spécifié,Non Spécifié,2023-05-13,Saturday,May,Grosse
TXN_6571385,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-01-06,Friday,January,Grosse
TXN_6430534,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-01-29,Sunday,January,Grosse
TXN_6467414,Tea,3.0,1.5,4.5,Cash,Non Spécifié,2023-01-06,Friday,January,Petite
TXN_2861912,Coffee,3.0,2.0,6.0,Non Spécifié,In-store,2023-03-25,Saturday,March,Petite
TXN_8347965,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-03-17,Friday,March,Petite
TXN_9693344,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-01-15,Sunday,January,Grosse
TXN_9801552,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-04-20,Thursday,April,Grosse
TXN_8082317,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-08-18,Friday,August,Petite
TXN_1569729,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-07-16,Sunday,July,Grosse
TXN_2644962,Smoothie,2.0,4.0,8.0,Non Spécifié,Non Spécifié,2023-04-09,Sunday,April,Petite
TXN_8991609,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-19,Monday,June,Grosse
TXN_5000665,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-11-28,Tuesday,November,Petite
TXN_2161255,Sandwich,3.0,4.0,12.0,Non Spécifié,Non Spécifié,2023-06-08,Thursday,June,Petite
TXN_6549359,Non Spécifié,3.0,1.5,4.5,Cash,Non Spécifié,2023-04-21,Friday,April,Petite
TXN_8833173,Smoothie,4.0,4.0,16.0,Digital Wallet,Non Spécifié,2023-03-14,Tuesday,March,Grosse
TXN_8449081,Cookie,2.0,1.0,2.0,Non Spécifié,In-store,2023-02-24,Friday,February,Petite
TXN_7153321,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-12-19,Tuesday,December,Grosse
TXN_2935761,Smoothie,4.0,4.0,16.0,Digital Wallet,Non Spécifié,2023-04-01,Saturday,April,Grosse
TXN_7328705,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-09,Saturday,September,Grosse
TXN_1419790,Sandwich,3.0,4.0,12.0,Non Spécifié,Non Spécifié,2023-01-06,Friday,January,Petite
TXN_8970187,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-13,Monday,March,Petite
TXN_4385632,Tea,5.0,1.5,7.5,Non Spécifié,Takeaway,2023-06-18,Sunday,June,Grosse
TXN_4343133,Cookie,4.0,1.0,4.0,Digital Wallet,Non Spécifié,2023-03-04,Saturday,March,Grosse
TXN_7712544,Cookie,3.0,1.0,3.0,Cash,Non Spécifié,2023-05-06,Saturday,May,Petite
TXN_6904952,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-04,Tuesday,April,Grosse
TXN_4023091,Smoothie,3.0,4.0,12.0,Credit Card,Non Spécifié,2023-07-24,Monday,July,Petite
TXN_6005707,Juice,4.0,3.0,12.0,Cash,Non Spécifié,2023-02-06,Monday,February,Grosse
TXN_9824238,Tea,5.0,1.5,7.5,Cash,In-store,2023-07-14,Friday,July,Grosse
TXN_2867795,Cookie,1.0,1.0,1.0,Credit Card,Non Spécifié,2023-06-26,Monday,June,Petite
TXN_5437961,Sandwich,3.0,4.0,12.0,Non Spécifié,In-store,2023-06-30,Friday,June,Petite
TXN_3440463,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-04-04,Tuesday,April,Petite
TXN_1242840,Smoothie,1.0,4.0,4.0,Credit Card,Non Spécifié,2023-08-26,Saturday,August,Petite
TXN_2997717,Cake,4.0,3.0,12.0,Credit Card,Non Spécifié,2023-10-19,Thursday,October,Grosse
TXN_4440412,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-04-15,Saturday,April,Petite
TXN_9897583,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-01-20,Friday,January,Petite
TXN_9772498,Cake,4.0,3.0,12.0,Cash,Non Spécifié,2023-08-21,Monday,August,Grosse
TXN_7908929,Tea,2.0,1.5,3.0,Digital Wallet,Non Spécifié,2023-11-18,Saturday,November,Petite
TXN_6411390,Juice,1.0,3.0,3.0,Cash,Non Spécifié,2023-09-07,Thursday,September,Petite
TXN_5784400,Cake,4.0,3.0,12.0,Digital Wallet,Non Spécifié,2023-11-25,Saturday,November,Grosse
TXN_9660737,Cookie,1.0,1.0,1.0,Cash,Non Spécifié,2023-05-19,Friday,May,Petite
TXN_3287282,Non Spécifié,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-09-23,Saturday,September,Petite
TXN_7368518,Non Spécifié,3.0,3.0,9.0,Non Spécifié,Non Spécifié,2023-03-14,Tuesday,March,Petite
TXN_6068074,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-01,Thursday,June,Petite
TXN_2265329,Cake,5.0,3.0,15.0,Credit Card,Non Spécifié,2023-12-23,Saturday,December,Grosse
TXN_8500316,Sandwich,4.0,4.0,16.0,Non Spécifié,Non Spécifié,2023-03-10,Friday,March,Grosse
TXN_4235472,Salad,5.0,5.0,25.0,Non Spécifié,Takeaway,2023-12-22,Friday,December,Grosse
TXN_1701798,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-07-24,Monday,July,Petite
TXN_4352950,Coffee,1.0,2.0,2.0,Digital Wallet,Non Spécifié,2023-02-06,Monday,February,Petite
TXN_4807899,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-07-03,Monday,July,Grosse
TXN_4916085,Juice,1.0,3.0,3.0,Digital Wallet,Non Spécifié,2023-03-03,Friday,March,Petite
TXN_2764819,Non Spécifié,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-23,Thursday,February,Petite
TXN_2102950,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-07,Thursday,December,Grosse
TXN_5530180,Cookie,5.0,1.0,5.0,Non Spécifié,In-store,2023-09-06,Wednesday,September,Grosse
TXN_6774559,Cookie,2.0,1.0,2.0,Non Spécifié,Non Spécifié,2023-02-18,Saturday,February,Petite
TXN_7914312,Sandwich,5.0,4.0,20.0,Non Spécifié,In-store,2023-06-06,Tuesday,June,Grosse
TXN_5282804,Sandwich,1.0,4.0,4.0,Credit Card,Non Spécifié,2023-12-01,Friday,December,Petite
TXN_6526078,Sandwich,5.0,4.0,20.0,Cash,Non Spécifié,2023-11-07,Tuesday,November,Grosse
TXN_7668576,Non Spécifié,2.0,3.0,6.0,Non Spécifié,Non Spécifié,2023-11-08,Wednesday,November,Petite
TXN_2210019,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-12-05,Tuesday,December,Petite
TXN_4727260,Tea,2.0,1.5,3.0,Non Spécifié,Non Spécifié,2023-01-30,Monday,January,Petite
TXN_2617632,Smoothie,4.0,4.0,16.0,Digital Wallet,Non Spécifié,2023-10-17,Tuesday,October,Grosse
TXN_5585601,Cake,4.0,3.0,12.0,Non Spécifié,Takeaway,2023-05-28,Sunday,May,Grosse
TXN_8019306,Juice,1.0,3.0,3.0,Credit Card,Non Spécifié,2023-05-21,Sunday,May,Petite
TXN_6469563,Juice,5.0,3.0,15.0,Credit Card,Non Spécifié,2023-03-04,Saturday,March,Grosse
TXN_4059695,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-12-30,Saturday,December,Petite
TXN_2393287,Non Spécifié,2.0,3.0,6.0,Cash,Non Spécifié,2023-04-14,Friday,April,Petite
TXN_3799280,Coffee,5.0,2.0,10.0,Cash,Non Spécifié,2023-09-23,Saturday,September,Grosse
TXN_2749862,Salad,4.0,5.0,20.0,Digital Wallet,Non Spécifié,2023-07-19,Wednesday,July,Grosse
TXN_3863625,Salad,5.0,5.0,25.0,Cash,In-store,2023-09-04,Monday,September,Grosse
TXN_2928676,Cookie,1.0,1.0,1.0,Credit Card,Non Spécifié,2023-06-09,Friday,June,Petite
TXN_4030763,Salad,2.0,5.0,10.0,Non Spécifié,Takeaway,2023-06-17,Saturday,June,Petite
TXN_6853830,Non Spécifié,5.0,1.5,7.5,Non Spécifié,In-store,2023-07-13,Thursday,July,Grosse
TXN_3877643,Juice,4.0,3.0,12.0,Cash,In-store,2023-11-15,Wednesday,November,Grosse
TXN_9395554,Non Spécifié,4.0,2.0,8.0,Cash,Takeaway,2023-03-31,Friday,March,Grosse
TXN_3755657,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-03-24,Friday,March,Petite
TXN_6987232,Juice,5.0,3.0,15.0,Digital Wallet,Non Spécifié,2023-06-02,Friday,June,Grosse
TXN_8045032,Juice,4.0,3.0,12.0,Non Spécifié,In-store,2023-02-20,Monday,February,Grosse
TXN_3288233,Juice,5.0,3.0,15.0,Cash,Non Spécifié,2023-12-24,Sunday,December,Grosse
TXN_4231121,Coffee,4.0,2.0,8.0,Non Spécifié,Non Spécifié,2023-09-01,Friday,September,Grosse
TXN_8932087,Non Spécifié,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-10-30,Monday,October,Petite
TXN_6189486,Non Spécifié,5.0,4.0,20.0,Non Spécifié,Takeaway,2023-03-23,Thursday,March,Grosse
TXN_2489067,Juice,2.0,3.0,6.0,Non Spécifié,Takeaway,2023-07-05,Wednesday,July,Petite
TXN_7293600,Cake,3.0,3.0,9.0,Digital Wallet,Non Spécifié,2023-10-28,Saturday,October,Petite
TXN_5279293,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-11,Saturday,November,Petite
TXN_3488082,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-12,Wednesday,April,Petite
TXN_3342106,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-01-14,Saturday,January,Petite
TXN_3713880,Salad,5.0,5.0,25.0,Non Spécifié,In-store,2023-06-30,Friday,June,Grosse
TXN_1967032,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-12,Thursday,January,Petite
TXN_6587151,Smoothie,4.0,4.0,16.0,Credit Card,Non Spécifié,2023-10-07,Saturday,October,Grosse
TXN_2630698,Sandwich,2.0,4.0,8.0,Non Spécifié,Takeaway,2023-08-22,Tuesday,August,Petite
TXN_3632558,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-10,Thursday,August,Petite
TXN_8228500,Tea,3.0,1.5,4.5,Non Spécifié,In-store,2023-04-15,Saturday,April,Petite
TXN_3543930,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-10-10,Tuesday,October,Petite
TXN_1037464,Non Spécifié,5.0,4.0,20.0,Digital Wallet,Non Spécifié,2023-02-14,Tuesday,February,Grosse
TXN_3508619,Smoothie,4.0,4.0,16.0,Non Spécifié,Non Spécifié,2023-09-04,Monday,September,Grosse
TXN_4553403,Coffee,5.0,2.0,10.0,Non Spécifié,In-store,2023-06-20,Tuesday,June,Grosse
TXN_5747509,Cookie,2.0,1.0,2.0,Cash,In-store,2023-10-30,Monday,October,Petite
TXN_7910572,Sandwich,4.0,4.0,16.0,Non Spécifié,Takeaway,2023-07-07,Friday,July,Grosse
TXN_9012517,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-10-21,Saturday,October,Petite
TXN_8237192,Sandwich,3.0,4.0,12.0,Non Spécifié,Non Spécifié,2023-10-03,Tuesday,October,Petite
TXN_5303092,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-05-05,Friday,May,Petite
TXN_3136657,Cake,1.0,3.0,3.0,Cash,In-store,2023-09-21,Thursday,September,Petite
TXN_3865641,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-09-15,Friday,September,Grosse
TXN_1049697,Tea,3.0,1.5,4.5,Cash,In-store,2023-10-08,Sunday,October,Petite
TXN_3420316,Sandwich,3.0,4.0,12.0,Non Spécifié,Takeaway,2023-10-31,Tuesday,October,Petite
TXN_6568307,Coffee,1.0,2.0,2.0,Cash,In-store,2023-07-16,Sunday,July,Petite
TXN_8281347,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-08-11,Friday,August,Grosse
TXN_8353202,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-14,Wednesday,June,Grosse
TXN_7377398,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-02-26,Sunday,February,Petite
TXN_6915068,Juice,2.0,3.0,6.0,Cash,In-store,2023-11-26,Sunday,November,Petite
TXN_8704802,Smoothie,3.0,4.0,12.0,Non Spécifié,Non Spécifié,2023-08-30,Wednesday,August,Petite
TXN_1983422,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-06-26,Monday,June,Petite
TXN_1603186,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-10-13,Friday,October,Petite
TXN_5572520,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-05-14,Sunday,May,Grosse
TXN_2021680,Juice,3.0,3.0,9.0,Non Spécifié,Takeaway,2023-08-16,Wednesday,August,Petite
TXN_9220900,Cookie,4.0,1.0,4.0,Non Spécifié,Non Spécifié,2023-06-19,Monday,June,Grosse
TXN_6123007,Coffee,3.0,2.0,6.0,Digital Wallet,Non Spécifié,2023-05-28,Sunday,May,Petite
TXN_2832660,Smoothie,2.0,4.0,8.0,Credit Card,Non Spécifié,2023-01-08,Sunday,January,Petite
TXN_7697496,Salad,1.0,5.0,5.0,Non Spécifié,Takeaway,2023-06-18,Sunday,June,Petite
TXN_9802838,Tea,1.0,1.5,1.5,Non Spécifié,Takeaway,2023-02-15,Wednesday,February,Petite
TXN_4011509,Smoothie,4.0,4.0,16.0,Digital Wallet,Non Spécifié,2023-11-10,Friday,November,Grosse
TXN_6786730,Coffee,1.0,2.0,2.0,Credit Card,Non Spécifié,2023-04-15,Saturday,April,Petite
TXN_3641356,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-07-26,Wednesday,July,Petite
TXN_8245502,Salad,1.0,5.0,5.0,Credit Card,Non Spécifié,2023-03-16,Thursday,March,Petite
TXN_3645818,Non Spécifié,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-18,Saturday,March,Petite
TXN_1318238,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-23,Saturday,September,Petite
TXN_1970180,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-02,Wednesday,August,Petite
TXN_5415223,Tea,2.0,1.5,3.0,Cash,In-store,2023-09-02,Saturday,September,Petite
TXN_4777601,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-08-18,Friday,August,Petite
TXN_2023651,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-05-25,Thursday,May,Petite
TXN_5110688,Salad,3.0,5.0,15.0,Digital Wallet,Non Spécifié,2023-05-09,Tuesday,May,Petite
TXN_7497122,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-23,Thursday,March,Grosse
TXN_4870483,Coffee,1.0,2.0,2.0,Non Spécifié,Takeaway,2023-03-03,Friday,March,Petite
TXN_3003979,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-08,Sunday,January,Petite
TXN_3838923,Juice,4.0,3.0,12.0,Non Spécifié,Takeaway,2023-06-03,Saturday,June,Grosse
TXN_1998143,Non Spécifié,1.0,1.0,1.0,Digital Wallet,In-store,2023-12-10,Sunday,December,Petite
TXN_2458782,Salad,1.0,5.0,5.0,Cash,Non Spécifié,2023-04-15,Saturday,April,Petite
TXN_1256513,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-02-21,Tuesday,February,Grosse
TXN_9432758,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02,Monday,October,Petite
TXN_1254663,Coffee,3.0,2.0,6.0,Non Spécifié,Non Spécifié,2023-08-15,Tuesday,August,Petite
TXN_7174856,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-05-03,Wednesday,May,Petite
TXN_5548756,Cookie,4.0,1.0,4.0,Credit Card,Non Spécifié,2023-09-09,Saturday,September,Grosse
TXN_2736267,Salad,5.0,5.0,25.0,Non Spécifié,In-store,2023-03-17,Friday,March,Grosse
TXN_7595907,Non Spécifié,5.0,,,Non Spécifié,In-store,2023-04-24,Monday,April,Grosse
TXN_1990997,Salad,1.0,5.0,5.0,Digital Wallet,Non Spécifié,2023-03-27,Monday,March,Petite
TXN_3820150,Tea,1.0,1.5,1.5,Non Spécifié,Non Spécifié,2023-05-10,Wednesday,May,Petite
TXN_7325508,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-05-27,Saturday,May,Grosse
TXN_5398134,Coffee,2.0,2.0,4.0,Credit Card,Non Spécifié,2023-10-01,Sunday,October,Petite
TXN_2150872,Non Spécifié,5.0,3.0,15.0,Cash,Takeaway,2023-03-18,Saturday,March,Grosse
TXN_9669616,Coffee,1.0,2.0,2.0,Non Spécifié,Non Spécifié,2023-06-03,Saturday,June,Petite
TXN_1936447,Cookie,2.0,1.0,2.0,Cash,Non Spécifié,2023-10-28,Saturday,October,Petite
TXN_8469087,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-11-06,Monday,November,Petite
TXN_8621589,Juice,5.0,3.0,15.0,Digital Wallet,Non Spécifié,2023-11-15,Wednesday,November,Grosse
TXN_9901097,Coffee,1.0,2.0,2.0,Cash,Non Spécifié,2023-01-07,Saturday,January,Petite
TXN_8783484,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-11-20,Monday,November,Petite
TXN_9599703,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-09-25,Monday,September,Petite
TXN_1353248,Sandwich,3.0,4.0,12.0,Cash,Non Spécifié,2023-09-03,Sunday,September,Petite
TXN_2470745,Sandwich,1.0,4.0,4.0,Digital Wallet,Non Spécifié,2023-01-10,Tuesday,January,Petite
TXN_1266598,Cake,4.0,3.0,12.0,Digital Wallet,Non Spécifié,2023-04-05,Wednesday,April,Grosse
TXN_5445994,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-06-11,Sunday,June,Petite
TXN_5689687,Cake,5.0,3.0,15.0,Non Spécifié,In-store,2023-06-04,Sunday,June,Grosse
TXN_2208733,Juice,1.0,3.0,3.0,Non Spécifié,Takeaway,2023-06-20,Tuesday,June,Petite
TXN_1547245,Sandwich,1.0,4.0,4.0,Non Spécifié,Takeaway,2023-09-11,Monday,September,Petite
TXN_4694285,Tea,3.0,1.5,4.5,Non Spécifié,In-store,2023-01-25,Wednesday,January,Petite
TXN_3829375,Juice,5.0,3.0,15.0,Cash,Non Spécifié,2023-12-18,Monday,December,Grosse
TXN_1932224,Coffee,1.0,2.0,2.0,Credit Card,Non Spécifié,2023-09-09,Saturday,September,Petite
TXN_5468153,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-15,Friday,December,Grosse
TXN_9363711,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-11-23,Thursday,November,Grosse
TXN_6845073,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-04-05,Wednesday,April,Petite
TXN_1691313,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-17,Friday,March,Petite
TXN_4007522,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-12-20,Wednesday,December,Petite
TXN_3175177,Juice,3.0,3.0,9.0,Credit Card,Non Spécifié,2023-10-24,Tuesday,October,Petite
TXN_9282265,Salad,2.0,5.0,10.0,Credit Card,Non Spécifié,2023-03-20,Monday,March,Petite
TXN_8265257,Coffee,1.0,2.0,2.0,Non Spécifié,In-store,2023-10-25,Wednesday,October,Petite
TXN_5425668,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-04-09,Sunday,April,Grosse
TXN_7738455,Tea,3.0,1.5,4.5,Digital Wallet,Non Spécifié,2023-06-05,Monday,June,Petite
TXN_7349681,Salad,1.0,5.0,5.0,Cash,In-store,2023-08-09,Wednesday,August,Petite
TXN_2660576,Sandwich,1.0,4.0,4.0,Non Spécifié,Non Spécifié,2023-05-15,Monday,May,Petite
TXN_2101934,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-11-27,Monday,November,Grosse
TXN_1525583,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-05-20,Saturday,May,Petite
TXN_6110108,Tea,1.0,1.5,1.5,Non Spécifié,Takeaway,2023-02-10,Friday,February,Petite
